"year","trial_name","trial_type","plot_width","plot_length","plant_date","harvest_date","location","accession_name_syn","plot_name","rep_number","plot_number","row_number","col_number","check_test","notes","accession_name","check_released","latitude","longitude","altitude","department","country","ag_zone","location_short","WAB_20min_10mon","WAB_30min_10mon","carotenoidtotal","betacarotenoid_nirs","branch_number","CBB_3mon","DM_gravity","DM_nirs","height_1st_branch","yield_ha","root_weight_plot","frogskin1_5","HCN_linamarase_10mon","vigor1_5","lodging1_3","lodging1_3_6mon","root_number_commercial","root_weight_commercial","stake_plant","planted_number_plot","plant_type","height","height_wt_leaf","harvest_number","root_skin_color1_3","root_constriction1_3","root_type1_5","root_length1_3","root_number","root_weight_air","root_weight_water","root_rot_number","germinated_number_plot","root_peduncle1_3","root_shape1_6","thrips1_5","carotenoid1_8","lodging1_3_4mon","harvest_number_plan","germination_perc","yield_ha_v2","DM_yield_ha"
2023,"202327BCPRC_cere","202327BCPRC_cere",5.2,3.5,"2023-May-31","2024-February-22","Cerete. Cordoba, Colombia",NA,"202327BCPRC_cere_rep1_GM11319-3_1",1,1,1,1,"test"," (Operator: lizbethpino, Time: )","GM11319-3","test",8.916666667,-76,101,"Cordoba","Colombia","Subhumid lowland tropics","cere",2.3,4.2,19,11.3,2,1,39.8760210803689,36.1,290,22.7106227106227,12.4,1,NA,5,2,2,12,7.9,12,20,3,350,60,4,2,1,2,3,28,3490,454,0,20,2,2,1,6,NA,6,100,22.7106227106227,9.05609269957096
2023,"202327BCPRC_cere","202327BCPRC_cere",5.2,3.5,"2023-May-31","2024-February-22","Cerete. Cordoba, Colombia",NA,"202327BCPRC_cere_rep1_GM11365-2_7",1,7,2,6,"test"," (Operator: lizbethpino, Time: )","GM11365-2","test",8.916666667,-76,101,"Cordoba","Colombia","Subhumid lowland tropics","cere",3.7,9.5,18.7,11.9,3,1,33.3613300492611,34.9,70,19.96336996337,10.9,1,NA,5,3,2,19,8.8,10,20,3,410,20,6,3,1,2,1,34,4950,484,1,20,1,3,1,6,NA,6,100,19.96336996337,6.66004574243492
2023,"202327BCPRC_cere","202327BCPRC_cere",5.2,3.5,"2023-May-31","2024-February-22","Cerete. Cordoba, Colombia",NA,"202327BCPRC_cere_rep1_GM11781-1_9",1,9,2,4,"test"," (Operator: lizbethpino, Time: )","GM11781-1","test",8.916666667,-76,101,"Cordoba","Colombia","Subhumid lowland tropics","cere",1.4,4,18.2,12.5,0,3,29.9717391304347,30.1,480,25,13.65,1,NA,5,1,1,16,10,12,20,2,480,50,4,3,1,2,3,30,4900,392,0,10,2,2,1,8,NA,6,50,25,7.49293478260867
2023,"202327BCPRC_cere","202327BCPRC_cere",5.2,3.5,"2023-May-31","2024-February-22","Cerete. Cordoba, Colombia",NA,"202327BCPRC_cere_rep1_GM3426-5_3",1,3,1,3,"check"," (Operator: lizbethpino, Time: )","GM3426-5","test",8.916666667,-76,101,"Cordoba","Colombia","Subhumid lowland tropics","cere",NA,NA,8.1,2.6,3,1,28.1220430107527,28.9,175,2.1978021978022,1.2,1,NA,5,3,3,3,0.55,12,20,3,415,60,3,3,1,5,1,10,1000,70,0,19,2,2,1,5,NA,6,95,2.1978021978022,0.618066879357203
2023,"202327BCPRC_cere","202327BCPRC_cere",5.2,3.5,"2023-May-31","2024-February-22","Cerete. Cordoba, Colombia",NA,"202327BCPRC_cere_rep1_GM4486-11_10",1,10,2,3,"test"," (Operator: lizbethpino, Time: )","GM4486-11","test",8.916666667,-76,101,"Cordoba","Colombia","Subhumid lowland tropics","cere",3.9,10.3,14.4,9.3,3,1,30.9720981623633,33.4,120,16.1172161172161,8.8,1,NA,5,3,3,12,6.1,12,20,4,360,50,6,3,1,2,3,39,4700,401,0,20,1,3,1,8,NA,6,100,16.1172161172161,4.99183999686441
2023,"202327BCPRC_cere","202327BCPRC_cere",5.2,3.5,"2023-May-31","2024-February-22","Cerete. Cordoba, Colombia",NA,"202327BCPRC_cere_rep1_SM3536-44_15",1,15,3,3,"check"," (Operator: lizbethpino, Time: )","SM3536-44","test",8.916666667,-76,101,"Cordoba","Colombia","Subhumid lowland tropics","cere",1.2,2.9,11.7,6.9,4,1,27.1517106200997,33.1,140,17.3076923076923,9.45,1,NA,5,2,2,15,6.45,12,20,3,440,40,6,2,1,2,3,47,4500,291,0,20,1,3,1,5,NA,6,100,17.3076923076923,4.69933453040187
2023,"202327BCPRC_cere","202327BCPRC_cere",5.2,3.5,"2023-May-31","2024-February-22","Cerete. Cordoba, Colombia",NA,"202327BCPRC_cere_rep1_SM4569-17_17",1,17,3,5,"test"," (Operator: lizbethpino, Time: )","SM4569-17","test",8.916666667,-76,101,"Cordoba","Colombia","Subhumid lowland tropics","cere",NA,NA,17.9,11.1,5,1,23.6005636070853,30.9,100,4.57875457875458,2.5,1,NA,5,2,3,2,0.75,12,20,3,450,40,6,3,1,4,2,16,1950,87,0,20,3,5,1,6,NA,6,100,4.57875457875458,1.08061188677131
2023,"202327BCPRC_cere","202327BCPRC_cere",5.2,3.5,"2023-May-31","2024-February-22","Cerete. Cordoba, Colombia",NA,"202327BCPRC_cere_rep1_SM4850-8_2",1,2,1,2,"test"," (Operator: lizbethpino, Time: )","SM4850-8","test",8.916666667,-76,101,"Cordoba","Colombia","Subhumid lowland tropics","cere",3.7,7.9,20.7,12.9,4,1,31.2862200713194,33.6,205,15.2014652014652,8.3,1,NA,5,3,2,10,5.1,12,20,3,415,40,6,3,1,3,2,30,4300,374,0,19,3,3,1,6,NA,6,95,15.2014652014652,4.75596385699544
2023,"202327BCPRC_cere","202327BCPRC_cere",5.2,3.5,"2023-May-31","2024-February-22","Cerete. Cordoba, Colombia",NA,"202327BCPRC_cere_rep1_SM4891-13_18",1,18,3,6,"test"," (Operator: lizbethpino, Time: )","SM4891-13","test",8.916666667,-76,101,"Cordoba","Colombia","Subhumid lowland tropics","cere",4.4,9.2,18.1,10,3,1,34.3544585987261,38.8,110,23.9010989010989,13.05,1,NA,5,2,3,19,11,10,20,4,410,50,5,3,1,2,3,29,4900,504,0,20,3,2,1,6,NA,6,100,23.9010989010989,8.2110931266186
2023,"202327BCPRC_cere","202327BCPRC_cere",5.2,3.5,"2023-May-31","2024-February-22","Cerete. Cordoba, Colombia",NA,"202327BCPRC_cere_rep1_SM4952-5_13",1,13,3,1,"test"," (Operator: lizbethpino, Time: )","SM4952-5","test",8.916666667,-76,101,"Cordoba","Colombia","Subhumid lowland tropics","cere",NA,NA,15.1,8.6,4,1,32.9490384615385,37.2,110,9.24908424908425,5.05,1,NA,5,3,3,4,3.3,12,20,3,410,30,6,3,1,4,3,14,3450,330,0,20,3,5,1,6,NA,6,100,9.24908424908425,3.04748432657087
2023,"202327BCPRC_cere","202327BCPRC_cere",5.2,3.5,"2023-May-31","2024-February-22","Cerete. Cordoba, Colombia",NA,"202327BCPRC_cere_rep1_SM4963-25_4",1,4,1,4,"test"," (Operator: lizbethpino, Time: )","SM4963-25","test",8.916666667,-76,101,"Cordoba","Colombia","Subhumid lowland tropics","cere",2.5,6.4,16,8.8,3,1,31.9003187513739,29.7,100,15.2014652014652,8.3,1,NA,5,3,3,14,7.5,12,20,4,380,68,5,3,1,3,2,21,5000,451,0,15,2,3,1,6,NA,6,75,15.2014652014652,4.84931585414658
2023,"202327BCPRC_cere","202327BCPRC_cere",5.2,3.5,"2023-May-31","2024-February-22","Cerete. Cordoba, Colombia",NA,"202327BCPRC_cere_rep1_SM5008-33_6",1,6,1,6,"test"," (Operator: lizbethpino, Time: )","SM5008-33","test",8.916666667,-76,101,"Cordoba","Colombia","Subhumid lowland tropics","cere",6.5,20.1,10.4,5,4,1,32.4572243346008,37.6,180,19.2307692307692,10.5,1,NA,5,3,1,12,5.8,12,20,4,420,70,6,3,1,3,2,42,4350,405,3,20,3,3,1,5,NA,6,100,19.2307692307692,6.24177391050015
2023,"202327BCPRC_cere","202327BCPRC_cere",5.2,3.5,"2023-May-31","2024-February-22","Cerete. Cordoba, Colombia",NA,"202327BCPRC_cere_rep1_SM5564-6_14",1,14,3,2,"test"," (Operator: lizbethpino, Time: )","SM5564-6","test",8.916666667,-76,101,"Cordoba","Colombia","Subhumid lowland tropics","cere",NA,NA,20.6,14.7,1,1,31.7256862745098,35.7,240,2.74725274725275,1.5,1,NA,4,3,3,1,1.3,12,20,3,380,60,1,3,1,3,3,3,1400,125,0,15,1,5,1,8,NA,6,75,2.74725274725275,0.871584787761259
2023,"202327BCPRC_cere","202327BCPRC_cere",5.2,3.5,"2023-May-31","2024-February-22","Cerete. Cordoba, Colombia","Caiseli,Caiselli,CAISELLI","202327BCPRC_cere_rep1_SMB2446-2_5",1,5,1,5,"check"," (Operator: lizbethpino, Time: )","SMB2446-2_is_Caiseli","check_released",8.916666667,-76,101,"Cordoba","Colombia","Subhumid lowland tropics","cere",NA,NA,1.7,1,0,1,38.05786739238,37.8,270,23.4432234432234,12.8,1,NA,5,2,2,15,9.9,10,20,3,270,100,5,3,1,2,2,29,4600,558,0,20,1,3,1,1,NA,6,100,23.4432234432234,8.9219908905213
2023,"202327BCPRC_cere","202327BCPRC_cere",5.2,3.5,"2023-May-31","2024-February-22","Cerete. Cordoba, Colombia","Tai8","202327BCPRC_cere_rep1_TAI8_11",1,11,2,2,"check"," (Operator: lizbethpino, Time: )","TAI8_is_TAI","check_released",8.916666667,-76,101,"Cordoba","Colombia","Subhumid lowland tropics","cere",2.7,5.7,2.3,1.3,1,1,33.8343275119074,32.3,190,44.7802197802198,24.45,1,NA,5,2,2,32,21.7,10,20,3,350,60,6,1,1,1,3,49,4900,491,0,20,1,2,1,3,NA,6,100,44.7802197802198,15.1510862209915
2023,"202327BCPRC_cere","202327BCPRC_cere",5.2,3.5,"2023-May-31","2024-February-22","Cerete. Cordoba, Colombia",NA,"202327BCPRC_cere_rep2_CG1141-1_35",2,35,6,2,"check"," (Operator: lizbethpino, Time: )","CG1141-1_is_Costena","check_released",8.916666667,-76,101,"Cordoba","Colombia","Subhumid lowland tropics","cere",NA,NA,1.6,1,0,1,36.0152123995407,38.5,310,25.5494505494506,13.95,1,NA,4,2,3,24,11.8,12,20,2,310,60,5,3,1,1,3,46,4900,545,0,20,1,1,1,1,NA,6,100,25.5494505494506,9.20168888230025
2023,"202327BCPRC_cere","202327BCPRC_cere",5.2,3.5,"2023-May-31","2024-February-22","Cerete. Cordoba, Colombia",NA,"202327BCPRC_cere_rep2_CM4919-1_28",2,28,5,4,"check"," (Operator: lizbethpino, Time: )","CM4919-1_is_Veronica","check_released",8.916666667,-76,101,"Cordoba","Colombia","Subhumid lowland tropics","cere",1.4,2.9,3.9,2.1,1,1,32.9303439803439,28.9,180,33.8827838827839,18.5,1,NA,5,2,2,25,16.45,12,20,3,420,60,6,3,1,1,3,39,4950,473,0,20,1,3,1,4,NA,6,100,33.8827838827839,11.1577172827173
2023,"202327BCPRC_cere","202327BCPRC_cere",5.2,3.5,"2023-May-31","2024-February-22","Cerete. Cordoba, Colombia",NA,"202327BCPRC_cere_rep2_COL2215_26",2,26,5,2,"check"," (Operator: lizbethpino, Time: )","COL2215_is_Venezolana","check_released",8.916666667,-76,101,"Cordoba","Colombia","Subhumid lowland tropics","cere",NA,NA,NA,NA,3,1,31.8890092879257,NA,120,8.60805860805861,4.7,1,NA,5,3,3,6,3.9,10,20,4,420,40,3,3,1,2,3,13,3550,320,0,20,1,3,1,1,NA,6,100,8.60805860805861,2.7450246090339
2023,"202327BCPRC_cere","202327BCPRC_cere",5.2,3.5,"2023-May-31","2024-February-22","Cerete. Cordoba, Colombia",NA,"202327BCPRC_cere_rep2_GM11319-3_21",2,21,4,4,"test"," (Operator: lizbethpino, Time: )","GM11319-3","test",8.916666667,-76,101,"Cordoba","Colombia","Subhumid lowland tropics","cere",4.1,5.9,20.9,11.9,1,1,36.0291633571617,40,410,14.1025641025641,7.7,1,NA,5,2,1,9,6,12,20,2,450,50,5,1,1,2,3,22,4250,473,1,20,2,3,1,6,NA,6,100,14.1025641025641,5.08103585806126
2023,"202327BCPRC_cere","202327BCPRC_cere",5.2,3.5,"2023-May-31","2024-February-22","Cerete. Cordoba, Colombia",NA,"202327BCPRC_cere_rep2_GM11365-2_22",2,22,4,3,"test"," (Operator: lizbethpino, Time: )","GM11365-2","test",8.916666667,-76,101,"Cordoba","Colombia","Subhumid lowland tropics","cere",-0.1,2,16.6,9,3,1,26.3117021276595,30.5,110,6.31868131868132,3.45,1,NA,5,3,3,7,2.5,12,20,4,330,40,4,3,1,3,2,17,2900,174,1,20,1,2,1,6,NA,6,100,6.31868131868132,1.6625526069675
2023,"202327BCPRC_cere","202327BCPRC_cere",5.2,3.5,"2023-May-31","2024-February-22","Cerete. Cordoba, Colombia",NA,"202327BCPRC_cere_rep2_GM11781-1_31",2,31,6,6,"test"," (Operator: lizbethpino, Time: )","GM11781-1","test",8.916666667,-76,101,"Cordoba","Colombia","Subhumid lowland tropics","cere",1.2,3.5,19.5,12.7,0,1,32.316424352567,31.3,420,17.948717948718,9.8,1,NA,5,2,1,10,7.2,12,20,2,420,50,5,3,1,2,3,25,4850,448,0,15,2,2,1,8,NA,6,75,17.948717948718,5.80038385815307
2023,"202327BCPRC_cere","202327BCPRC_cere",5.2,3.5,"2023-May-31","2024-February-22","Cerete. Cordoba, Colombia",NA,"202327BCPRC_cere_rep2_GM3426-5_36",2,36,6,1,"check"," (Operator: lizbethpino, Time: )","GM3426-5","test",8.916666667,-76,101,"Cordoba","Colombia","Subhumid lowland tropics","cere",6,15.8,11.1,4.4,2,1,33.6761103633916,38,200,7.50915750915751,4.1,1,NA,5,1,2,3,1.75,12,20,2,420,20,6,3,1,3,3,15,3300,328,0,20,3,3,1,5,NA,6,100,7.50915750915751,2.52879217014479
2023,"202327BCPRC_cere","202327BCPRC_cere",5.2,3.5,"2023-May-31","2024-February-22","Cerete. Cordoba, Colombia",NA,"202327BCPRC_cere_rep2_GM4486-11_24",2,24,4,1,"test"," (Operator: lizbethpino, Time: )","GM4486-11","test",8.916666667,-76,101,"Cordoba","Colombia","Subhumid lowland tropics","cere",5.1,18.6,15.2,10.4,0,1,28.9098765432098,34.1,410,8.24175824175824,4.5,1,NA,4,3,3,7,2.85,10,20,4,410,40,6,3,1,3,3,21,3500,260,0,20,2,3,1,6,NA,6,100,8.24175824175824,2.38268213268213
2023,"202327BCPRC_cere","202327BCPRC_cere",5.2,3.5,"2023-May-31","2024-February-22","Cerete. Cordoba, Colombia",NA,"202327BCPRC_cere_rep2_SM3536-44_33",2,33,6,4,"check"," (Operator: lizbethpino, Time: )","SM3536-44","test",8.916666667,-76,101,"Cordoba","Colombia","Subhumid lowland tropics","cere",0.1,3.1,14.4,8.1,3,1,30.7543676069153,35.3,160,14.9267399267399,8.15,1,NA,5,2,2,14,7.1,12,20,4,320,40,5,2,1,3,3,24,4800,404,0,20,2,3,2,5,NA,6,100,14.9267399267399,4.59062446879779
2023,"202327BCPRC_cere","202327BCPRC_cere",5.2,3.5,"2023-May-31","2024-February-22","Cerete. Cordoba, Colombia",NA,"202327BCPRC_cere_rep2_SM4569-17_25",2,25,5,1,"test"," (Operator: lizbethpino, Time: )","SM4569-17","test",8.916666667,-76,101,"Cordoba","Colombia","Subhumid lowland tropics","cere",-0.1,0.3,19.3,11.7,3,1,26.2210632570659,28.2,120,10.1648351648352,5.55,1,NA,5,3,2,9,3.85,12,20,4,440,50,6,3,1,3,3,30,3950,235,0,18,2,3,1,6,NA,6,90,10.1648351648352,2.66532785854792
2023,"202327BCPRC_cere","202327BCPRC_cere",5.2,3.5,"2023-May-31","2024-February-22","Cerete. Cordoba, Colombia",NA,"202327BCPRC_cere_rep2_SM4850-8_32",2,32,6,5,"test"," (Operator: lizbethpino, Time: )","SM4850-8","test",8.916666667,-76,101,"Cordoba","Colombia","Subhumid lowland tropics","cere",NA,NA,18.5,10.5,5,1,30.9809333333333,39.3,140,4.94505494505495,2.7,1,NA,5,2,2,4,1.25,12,20,3,440,40,5,3,1,4,2,18,2050,175,0,20,3,2,1,6,NA,6,100,4.94505494505495,1.53202417582418
2023,"202327BCPRC_cere","202327BCPRC_cere",5.2,3.5,"2023-May-31","2024-February-22","Cerete. Cordoba, Colombia",NA,"202327BCPRC_cere_rep2_SM4891-13_23",2,23,4,2,"test"," (Operator: lizbethpino, Time: )","SM4891-13","test",8.916666667,-76,101,"Cordoba","Colombia","Subhumid lowland tropics","cere",3.6,8.8,18.1,9.2,2,1,29.4505826147751,33.3,120,13.1868131868132,7.2,1,NA,3,3,3,10,6,10,20,4,315,100,4,3,1,3,3,21,4650,359,0,20,3,3,1,6,NA,6,100,13.1868131868132,3.88359331183848
2023,"202327BCPRC_cere","202327BCPRC_cere",5.2,3.5,"2023-May-31","2024-February-22","Cerete. Cordoba, Colombia",NA,"202327BCPRC_cere_rep2_SM4952-5_27",2,27,5,3,"test"," (Operator: lizbethpino, Time: )","SM4952-5","test",8.916666667,-76,101,"Cordoba","Colombia","Subhumid lowland tropics","cere",1.7,3.9,17.2,10,2,1,32.6426249393498,42.2,140,11.6300366300366,6.35,1,NA,5,3,3,11,5,18,20,4,320,30,6,3,1,3,3,23,4550,428,4,20,2,3,1,6,NA,6,100,11.6300366300366,3.79634923745184
2023,"202327BCPRC_cere","202327BCPRC_cere",5.2,3.5,"2023-May-31","2024-February-22","Cerete. Cordoba, Colombia",NA,"202327BCPRC_cere_rep2_SM4963-25_30",2,30,5,6,"test"," (Operator: lizbethpino, Time: )","SM4963-25","test",8.916666667,-76,101,"Cordoba","Colombia","Subhumid lowland tropics","cere",NA,NA,15.2,7.7,3,1,33.1191890670883,31.6,100,28.2967032967033,15.45,1,NA,4,2,2,15,13.75,12,20,3,360,30,4,3,1,1,3,23,4900,473,0,19,1,2,1,6,NA,6,95,28.2967032967033,9.37163866458817
2023,"202327BCPRC_cere","202327BCPRC_cere",5.2,3.5,"2023-May-31","2024-February-22","Cerete. Cordoba, Colombia",NA,"202327BCPRC_cere_rep2_SM5008-33_29",2,29,5,5,"test"," (Operator: lizbethpino, Time: )","SM5008-33","test",8.916666667,-76,101,"Cordoba","Colombia","Subhumid lowland tropics","cere",NA,NA,11.5,4.8,3,1,29.0539033979219,39.1,210,11.5384615384615,6.3,1,NA,5,2,1,10,3.4,12,20,3,400,50,6,3,1,4,3,30,3850,289,0,20,3,3,1,5,NA,6,100,11.5384615384615,3.35237346899098
2023,"202327BCPRC_cere","202327BCPRC_cere",5.2,3.5,"2023-May-31","2024-February-22","Cerete. Cordoba, Colombia",NA,"202327BCPRC_cere_rep2_SM5564-6_19",2,19,4,6,"test"," (Operator: lizbethpino, Time: )","SM5564-6","test",8.916666667,-76,101,"Cordoba","Colombia","Subhumid lowland tropics","cere",5.3,13,19.4,12.3,0,1,33.1051763892091,36.8,310,14.2857142857143,7.8,1,NA,5,2,2,12,6.15,12,20,2,310,60,6,3,1,3,3,29,4800,463,2,18,2,3,1,7,NA,6,90,14.2857142857143,4.72931091274416
2023,"202327BCPRC_cere","202327BCPRC_cere",5.2,3.5,"2023-May-31","2024-February-22","Cerete. Cordoba, Colombia","Caiseli,Caiselli,CAISELLI","202327BCPRC_cere_rep2_SMB2446-2_20",2,20,4,5,"check"," (Operator: lizbethpino, Time: )","SMB2446-2_is_Caiseli","check_released",8.916666667,-76,101,"Cordoba","Colombia","Subhumid lowland tropics","cere",NA,NA,NA,NA,0,1,38.6208768520767,NA,320,25.6410256410256,14,1,NA,5,3,2,20,9.8,12,20,3,320,40,6,3,1,1,3,45,4700,583,1,20,2,2,1,1,NA,6,100,25.6410256410256,9.90278893642991
2023,"202327BCPRC_cere","202327BCPRC_cere",5.2,3.5,"2023-May-31","2024-February-22","Cerete. Cordoba, Colombia","Tai8","202327BCPRC_cere_rep2_TAI8_34",2,34,6,3,"check"," (Operator: lizbethpino, Time: )","TAI8_is_TAI","check_released",8.916666667,-76,101,"Cordoba","Colombia","Subhumid lowland tropics","cere",1.4,2.2,1.7,0.8,3,1,31.7808015891563,34,170,10.6227106227106,5.8,1,NA,5,3,2,9,3.8,12,20,3,350,40,5,1,1,2,2,18,4700,421,0,20,2,2,1,3,NA,6,100,10.6227106227106,3.37598258639389
2023,"202327BCPRC_cere","202327BCPRC_cere",5.2,3.5,"2023-May-31","2024-February-22","Cerete. Cordoba, Colombia",NA,"202327BCPRC_cere_rep3_CG1141-1_45",3,45,8,4,"check"," (Operator: lizbethpino, Time: )","CG1141-1_is_Costena","check_released",8.916666667,-76,101,"Cordoba","Colombia","Subhumid lowland tropics","cere",5.9,14.3,1.2,0.5,0,1,35.5850381856052,37.7,290,22.1611721611722,12.1,1,NA,5,2,2,21,10.65,12,20,2,290,50,6,3,1,3,3,31,4850,529,0,20,2,3,1,1,NA,6,100,22.1611721611722,7.88606157593084
2023,"202327BCPRC_cere","202327BCPRC_cere",5.2,3.5,"2023-May-31","2024-February-22","Cerete. Cordoba, Colombia",NA,"202327BCPRC_cere_rep3_CG1141-1_53",3,53,9,5,"test"," (Operator: lizbethpino, Time: )","CG1141-1_is_Costena","check_released",8.916666667,-76,101,"Cordoba","Colombia","Subhumid lowland tropics","cere",7.3,20,1.2,0.4,0,1,36.2912215460897,40.4,350,15.3846153846154,8.4,1,NA,5,2,2,10,7.4,12,20,2,350,40,3,3,1,2,3,19,5000,563,0,13,2,3,1,1,NA,6,65,15.3846153846154,5.58326485324458
2023,"202327BCPRC_cere","202327BCPRC_cere",5.2,3.5,"2023-May-31","2024-February-22","Cerete. Cordoba, Colombia",NA,"202327BCPRC_cere_rep3_CM4919-1_37",3,37,7,1,"check"," (Operator: lizbethpino, Time: )","CM4919-1_is_Veronica","check_released",8.916666667,-76,101,"Cordoba","Colombia","Subhumid lowland tropics","cere",3.9,14.2,4,2,0,1,35.2666707707461,37.3,410,16.3919413919414,8.95,1,NA,5,3,2,13,8.1,12,20,3,410,60,6,3,1,1,3,20,4550,489,0,20,1,3,1,4,NA,6,100,16.3919413919414,5.78089200362963
2023,"202327BCPRC_cere","202327BCPRC_cere",5.2,3.5,"2023-May-31","2024-February-22","Cerete. Cordoba, Colombia",NA,"202327BCPRC_cere_rep3_COL2215_43",3,43,8,6,"check"," (Operator: lizbethpino, Time: )","COL2215_is_Venezolana","check_released",8.916666667,-76,101,"Cordoba","Colombia","Subhumid lowland tropics","cere",NA,NA,NA,NA,3,1,34.4136150234742,NA,140,4.02930402930403,2.2,1,NA,4,3,3,6,1.1,12,20,3,300,30,5,3,1,4,2,23,1900,196,0,20,1,3,1,1,NA,6,100,4.02930402930403,1.38662917677002
2023,"202327BCPRC_cere","202327BCPRC_cere",5.2,3.5,"2023-May-31","2024-February-22","Cerete. Cordoba, Colombia",NA,"202327BCPRC_cere_rep3_GM11319-3_49",3,49,9,1,"test"," (Operator: lizbethpino, Time: )","GM11319-3","test",8.916666667,-76,101,"Cordoba","Colombia","Subhumid lowland tropics","cere",4.2,7.2,18.2,11,3,1,30.7686631369953,37.7,240,7.05128205128205,3.85,1,NA,5,2,2,8,2.4,12,20,3,310,40,6,2,1,3,2,20,3300,278,0,20,2,3,1,5,NA,6,100,7.05128205128205,2.16958522119839
2023,"202327BCPRC_cere","202327BCPRC_cere",5.2,3.5,"2023-May-31","2024-February-22","Cerete. Cordoba, Colombia",NA,"202327BCPRC_cere_rep3_GM11365-2_44",3,44,8,5,"test"," (Operator: lizbethpino, Time: )","GM11365-2","test",8.916666667,-76,101,"Cordoba","Colombia","Subhumid lowland tropics","cere",1.9,3.2,17.6,10,3,1,32.4625863221207,34.7,50,12.9120879120879,7.05,1,NA,5,3,2,10,6.15,12,20,4,320,50,6,3,1,2,3,20,4950,461,0,20,1,3,1,8,NA,6,100,12.9120879120879,4.19159768444965
2023,"202327BCPRC_cere","202327BCPRC_cere",5.2,3.5,"2023-May-31","2024-February-22","Cerete. Cordoba, Colombia",NA,"202327BCPRC_cere_rep3_GM3426-5_38",3,38,7,2,"check"," (Operator: lizbethpino, Time: )","GM3426-5","test",8.916666667,-76,101,"Cordoba","Colombia","Subhumid lowland tropics","cere",8.4,19.9,9.9,4.2,3,1,31.9010991475998,38.3,230,18.3150183150183,10,1,NA,5,2,2,14,6.3,12,20,2,430,50,6,3,1,3,3,39,4900,442,3,20,3,3,1,5,NA,6,100,18.3150183150183,5.84269215157505
2023,"202327BCPRC_cere","202327BCPRC_cere",5.2,3.5,"2023-May-31","2024-February-22","Cerete. Cordoba, Colombia",NA,"202327BCPRC_cere_rep3_GM4486-11_42",3,42,7,6,"test"," (Operator: lizbethpino, Time: )","GM4486-11","test",8.916666667,-76,101,"Cordoba","Colombia","Subhumid lowland tropics","cere",6.1,11.7,20.4,12.7,2,1,34.229702970297,39.3,210,17.948717948718,9.8,1,NA,5,2,2,17,7,12,20,2,410,40,6,3,1,3,3,46,4950,506,0,20,1,3,1,8,NA,6,100,17.948717948718,6.14379284082256
2023,"202327BCPRC_cere","202327BCPRC_cere",5.2,3.5,"2023-May-31","2024-February-22","Cerete. Cordoba, Colombia",NA,"202327BCPRC_cere_rep3_SM3536-44_48",3,48,8,1,"check"," (Operator: lizbethpino, Time: )","SM3536-44","test",8.916666667,-76,101,"Cordoba","Colombia","Subhumid lowland tropics","cere",3.7,6.8,12.7,7.6,3,1,31.7636322463768,33.9,140,24.5421245421245,13.4,1,NA,4,2,2,20,10.9,20,20,4,280,10,6,3,1,1,3,35,4850,434,1,20,2,3,1,5,NA,6,100,24.5421245421245,7.79547018500821
2023,"202327BCPRC_cere","202327BCPRC_cere",5.2,3.5,"2023-May-31","2024-February-22","Cerete. Cordoba, Colombia",NA,"202327BCPRC_cere_rep3_SM4569-17_39",3,39,7,3,"test"," (Operator: lizbethpino, Time: )","SM4569-17","test",8.916666667,-76,101,"Cordoba","Colombia","Subhumid lowland tropics","cere",5,6.6,20.7,11.9,4,1,26.1594075079149,36.3,110,42.1245421245421,23,1,NA,4,3,3,6,6,12,20,4,400,20,6,3,1,4,3,1.7,2350,139,0,20,3,3,1,7,NA,6,100,42.1245421245421,11.0195306352022
2023,"202327BCPRC_cere","202327BCPRC_cere",5.2,3.5,"2023-May-31","2024-February-22","Cerete. Cordoba, Colombia",NA,"202327BCPRC_cere_rep3_SM4850-8_40",3,40,7,4,"test"," (Operator: lizbethpino, Time: )","SM4850-8","test",8.916666667,-76,101,"Cordoba","Colombia","Subhumid lowland tropics","cere",3.1,6.1,20.6,13,2,1,33.1326433473544,38.8,210,14.010989010989,7.65,1,NA,5,2,3,11,3.7,12,20,3,400,50,6,3,1,3,2,36,5000,483,0,20,3,3,1,7,NA,6,100,14.010989010989,4.642211018448
2023,"202327BCPRC_cere","202327BCPRC_cere",5.2,3.5,"2023-May-31","2024-February-22","Cerete. Cordoba, Colombia",NA,"202327BCPRC_cere_rep3_SM4891-13_41",3,41,7,5,"test"," (Operator: lizbethpino, Time: )","SM4891-13","test",8.916666667,-76,101,"Cordoba","Colombia","Subhumid lowland tropics","cere",5,14.6,14.3,7.6,2,1,31.1483584131327,34.1,40,9.24908424908425,5.05,1,NA,5,1,3,14,4.9,12,20,3,340,40,6,3,1,2,3,37,4000,345,1,20,2,3,1,6,NA,6,100,9.24908424908425,2.88093791183737
2023,"202327BCPRC_cere","202327BCPRC_cere",5.2,3.5,"2023-May-31","2024-February-22","Cerete. Cordoba, Colombia",NA,"202327BCPRC_cere_rep3_SM4952-5_50",3,50,9,2,"test"," (Operator: lizbethpino, Time: )","SM4952-5","test",8.916666667,-76,101,"Cordoba","Colombia","Subhumid lowland tropics","cere",10,21.2,17.4,8.9,5,1,33.3073407202216,41.9,130,11.1721611721612,6.1,1,NA,5,2,3,11,4.75,12,20,3,370,20,6,3,1,3,3,23,4800,468,2,20,3,3,1,6,NA,6,100,11.1721611721612,3.72114978742403
